ESTABLECIMIENTO,PROVINCIA,MUNICIPIO,TITULAR,DIRECCIÓN,DEPARTAMENTO DE SALUD,ZONA ZBS,ZONA FARMACÉUTICA
A-808-F,ALICANTE,Torrevieja,PABLO LOPEZ PEREZ,"Avinguda de Rosa Mazon Valero, S/N, 03183",22,3,43
A-809-F,ALICANTE,Torrevieja,FRANCISCO GONZALEZ RODRIGUEZ,"Avinguda de DE LA MANCHA,S/N, Urbanització AGUAS NUEVAS, Carrer de ALAMEDA,LOCarrer de 7, , 03183",22,3,43
A-815-F,ALICANTE,Torrevieja,FRANCISCO JAVIER SANSANO GONZALEZ,"ALTOS DEL LIMONAR II, PAR 6, 03184",22,3,43
A-817-F,ALICANTE,Torrevieja,ASUNCION CRESPO ANDRES,"Carrer de PUNTA MARINA LOCAL 019-1, , 03185",22,3,43
A-818-F,ALICANTE,Torrevieja,ALBERTO PIÑUELAS DE PABLOS,"Avinguda de CORTES VALENCIANAS, S/N, 03183",22,3,43
A-857-F,ALICANTE,Torrevieja,ROSA MARIA FONS  COSTA,"Carrer de RAMON GALLUD, 88, 03182",22,3,43
A-635-F,ALICANTE,la Vall d’Alcalà,Mª SOLEDAD VICENS SALORT,"Carrer de Major, 3, 03788",15,9,15
A-537-F,ALICANTE,Vall de Gallinera,JORGE MANUEL ALCARAZ LLIN,"Carrer de Carretera, 11, 03787",13,9,7
A-520-F,ALICANTE,la Vall de Laguar,PEDRO TORRES MUÑOZ,"Carrer de Rei en Jaume, 12, 03791",13,7,6
A-532-F,ALICANTE,la Vall d’Ebo,MIREIA CABERO ALONSO,"Plaça de Major, 8, 03789",13,9,7
A-101-F,ALICANTE,el Verger,"NATALIA INFANTES SARTILLO, JOSE MARIA INFANTES COSTA","Carrer de Marques de Estella, 11, 03770",13,11,3
A-845-F,ALICANTE,el Verger,RICARDO BAQUERO NAVARRO,"Carrer de Doctor Pedro Domenech, 17, 03770",13,11,3
A-123-F,ALICANTE,la Vila Joiosa / Villajoyosa,IGNACIA MARIA SOLER SENABRE,"Carrer de Colon, 39, 03570",16,7,20
A-174-F,ALICANTE,la Vila Joiosa / Villajoyosa,Mª DEL PILAR ORTS LAZA,"Carrer de Colon, 121, 03570",16,7,20
A-240-F,ALICANTE,la Vila Joiosa / Villajoyosa,WENCESLAO FERRANDO PEREZ,"Carrer de PATI FOSC, 23, 03570",16,7,20
A-249-F,ALICANTE,la Vila Joiosa / Villajoyosa,ALBERTO BUXEDA TOMAS,"Carrer de Canalejas, 1, 03570",16,7,20
A-384-F,ALICANTE,la Vila Joiosa / Villajoyosa,INMACULADA SEGRELLES LLORET,"Plaça de PRACTICANTE GASPAR ORTUÃ‘O, 54, 03570",16,7,20
A-483-F,ALICANTE,la Vila Joiosa / Villajoyosa,"PABLO SOLER LLORET, ANA SOLER LLORET","Avinguda de Rei Juan Carlos I, 2, 03570",16,7,20
A-559-F,ALICANTE,la Vila Joiosa / Villajoyosa,"GONZALO MIRA ALAMO, GONZALO MIRA GONZALEZ","Carrer de RELLEU, 20, 03570",16,7,20
A-564-F,ALICANTE,la Vila Joiosa / Villajoyosa,"CONCHA RODRIGUEZ HERNANDEZ, PEDRO SANDOVAL RODRIGUEZ","Carrer de Cervantes, 53, 03570",16,7,20
A-631-F,ALICANTE,la Vila Joiosa / Villajoyosa,AMAYA LUCIA GINER NADAL,"Carrer de Arsenal, 44, 03570",16,7,20
A-676-F,ALICANTE,la Vila Joiosa / Villajoyosa,"INMACULADA FERRANDO SELLES, MARIA FERRANDO FERRANDO","Avinguda de MARINERS DE LA VILA JOIOSA, 12, 03570",16,7,20
A-805-F,ALICANTE,la Vila Joiosa / Villajoyosa,MARIA DE LOS ANGELES GONZALEZ VALDIVIESO,"Carrer de Barranquet, 14, 03570",16,7,20
A-850-F,ALICANTE,la Vila Joiosa / Villajoyosa,MERCEDES MATEOS SANCHEZ,"Carrer de Colon, 72, 03570",16,7,20
A-107-F,ALICANTE,Villena,MERCEDES LOPEZ JORNET,"Avinguda de CONSTITUCION, 88, 03400",18,10,31
A-146-F,ALICANTE,Villena,ANGEL HERNANDEZ SANCHEZ,"Carrer de Capitan Postigo, 5, 03400",18,10,31
A-150-F,ALICANTE,Villena,JOSEFA SONIA HERNANDEZ CUENCA,"Carrer de Joaquin Maria Lopez, 1, 03400",18,10,31
A-151-F,ALICANTE,Villena,"JAVIER GISBERT MENOR, ANGELA CATALINA MENOR HERNANDEZ","PLAZA Beata Agueda Hernandez Amoros, 3, 03400",18,10,31
A-265-F,ALICANTE,Villena,MERCEDES BONASTRE MONTERO,"Carrer de Joaquin Maria Lopez, 6, 03400",18,10,31
A-345-F,ALICANTE,Villena,Mª JOSE VAÑO BELDA,"Carrer de San Francisco, 2, 03400",18,10,31
A-390-F,ALICANTE,Villena,JOSEFA HURTADO HERNANDEZ,"Carrer de Cardenal Cisneros, 5, 03400",18,10,31
A-482-F,ALICANTE,Villena,VIRTUDES MARTINEZ HERNANDEZ,"Avinguda de CONSTITUCION, 179, 03400",18,10,31
A-513-F,ALICANTE,Villena,ASUNCION CERDAN ALMENDROS,"BARRO San Francisco de Asis, BLOQ.B-1, 03400",18,10,31
A-52-F,ALICANTE,Villena,"FERNANDO CORTES SELVA, MARIA JOSEFA CORTES SELVA","Carrer de Corredera (la), 6, 03400",18,10,31
A-747-F,ALICANTE,Villena,"MARIA TORRES ALBALADEJO, MIGUEL JOSÉ ARQUES GARCIA","Carrer de COMPOSITOR MAESTRO MANUEL CARRASCOSA, 2, 03400",18,10,31
A-754-F,ALICANTE,Villena,JORDI ANDREU BERTO MIRET,"Carrer de Cristobal Amoros, 24, 03400",18,10,31
A-75-F,ALICANTE,Xalo,MARAVILLAS FERRER MESTRE,"PLAZA Mayor, 5, 03727",13,1,1
CS-253-F,CASTELLON,Aín,"FRANCISCO JAVIER SANZ MORA, ANA BELEN ALOS ROVIRA","PLAZA Jose Sorribes, 3, 12222",3,1,17
CS-2-F,CASTELLON,Albocàsser,ISABEL PRATS CALDUCH,"Avinguda de Jaume I, 5, 12140",2,2,9
CS-232-F,CASTELLON,Alcalà de Xivert,Mª ENCARNACION JIMENEZ SILLERO,"CAMI ATALL (LÂ´) Z.ALCOSSEBRE, 22, 12579",1,1,6
CS-279-F,CASTELLON,Alcalà de Xivert,SARA ROIG SEGARRA,"Avinguda de Fuentes (las), 3, 12579",1,1,6
CS-3-F,CASTELLON,Alcalà de Xivert,"EZEQUIEL TORTAJADA PERIS, EZEQUIEL TORTAJADA VIDAL","Carrer de Juan Barcelo, 3, 12570",1,1,6
CS-4-F,CASTELLON,Alcalà de Xivert,CAROLINA LEON DUEÑAS,"Carrer de DESAMPARADOS, 4, 12570",1,1,6
CS-289-F,CASTELLON,l’Alcora,MANUEL ARASA GIL,"Avinguda de CORTS VALENCIANES, 1, 12110",2,3,13
CS-315-F,CASTELLON,l’Alcora,CRISTOBAL TOMAS SAFONT,"Carrer de Cami Molino Nuevo, 1, 12110",2,3,13
CS-5-F,CASTELLON,l’Alcora,INMACULADA RIPOLLES LATORRE,"Carrer de Los Dolores, 1, 12110",2,3,13
CS-6-F,CASTELLON,l’Alcora,ROSER SANZ GIL,"Carrer de Fosch, 1, 12110",2,3,13
CS-254-F,CASTELLON,Alcudia de Veo,MONICA MARIA GOZALBO MONFORT,"Carrer de Santa Barbara, S/N, 12222",3,7,16
CS-189-F,CASTELLON,Alfondeguilla,JOSE IGNACIO BUESO BORDILLS,"Carrer de Mayor/Major, 11, 12609",3,8,26
CS-201-F,CASTELLON,Algimia de Almonacid,GABRIEL JOAQUIN VILLARROYA PEIRO,"PLAZA Fuente (la), 6, 12414",4,8,28
CS-10-F,CASTELLON,Almassora,CARMEN SERRA ARENOS,"Avinguda de JOSE ORTIZ, 76, 12550",2,4,19
CS-153-F,CASTELLON,Almassora,CRISTINA PIQUER SORIANO,"Avinguda de Castellon, 24, 12550",2,4,19
CS-174-F,CASTELLON,Almassora,EULALIA FUENTES FINESTRES,"Carrer de SANTA QUITERIA, 240, 12550",2,4,19
CS-307-F,CASTELLON,Almassora,JOSE LUIS MORAGREGA AUSINA,"Carrer de Nueve de Octubre, 123, 12550",2,4,19
CS-317-F,CASTELLON,Almassora,BERTA MARIA MALLOL ESCURA,"Carrer de Jesus y Maria, 143, 12550",2,4,19
CS-323-F,CASTELLON,Almassora,MARTA ARENOS DOMINGO,"Carrer de San Luis, 2, 12550",2,4,19
CS-7-F,CASTELLON,Almassora,CARMEN GRAU GUMBAU,"Carrer de Trinidad, 27, 12550",2,4,19
CS-8-F,CASTELLON,Almassora,"VICENTE CLAUSELL ESTELLER, ADRIAN CLAUSELL MENERO, JAIME CLAUSELL MENERO","Carrer de San Pascual, 13, 12550",2,4,19
CS-9-F,CASTELLON,Almassora,PILAR GRAU GUMBAU,"Avinguda de Jose Ortiz, 7, 12550",2,4,19
CS-220-F,CASTELLON,Almedijar,LUIS BALLESTER CORTES,"Carrer de Carboneras, 3, 12413",4,8,28
CS-11-F,CASTELLON,Almenara,GUSTAVO MARTINEZ CALDERON,"Carrer de Major, 17, 12590",4,1,25
CS-145-F,CASTELLON,Almenara,"ELADIO GARCIA NEBOT, ESTHER GARCIA ROYO","PLAÇA Ausias March, 4, 12590",4,1,25
CS-110-F,CASTELLON,les Alqueries / Alquerías del Niño Perdido,"MARIA DEL CARMEN MONTESINOS MEZQUITA, JOSE RAMON MONTESINOS MEZQUITA","Carrer de Mayor, 15, 12539",3,3,23
CS-12-F,CASTELLON,Altura,BELEN FERRERES NOS,"Carrer de Palmera (la), 19, 12410",4,8,28
CS-273-F,CASTELLON,Arañuel,VICENTE MARTI TAUS,"Avinguda de Venta Laurel, 30, 12232",3,4,15
CS-247-F,CASTELLON,Ares del Maestrat,Mª JOSE ALEIXANDRE GIL,"Carrer de Del Forn, 1, 12165",2,15,10
CS-266-F,CASTELLON,Argelita,SUSANA REIG PEREZ,"Carrer de Honorato Ros, 9, 12230",3,6,16
CS-13-F,CASTELLON,Artana,SAMUEL GASCÓ MOLINER,"Carrer de Major, 2, 12527",3,1,17
CS-1-F,CASTELLON,Atzeneta del Maestrat,"ELENA GARCÍA FORÉS, JESUS GARCIA FORES","Carrer de Maestrat (del), 33, 12132",2,1,11
CS-239-F,CASTELLON,Ayódar,NESTOR FONT CALDERON,"Carrer de Convento, 4, 12224",3,7,16
CS-208-F,CASTELLON,Azuébar,MARIA TERESA CANOS PEIRATS,"Carrer de Excelentisima Diputacion, 14, 12490",4,10,27
CS-225-F,CASTELLON,Barracas,RAMON GIMENO ROYO,"Carretera de Sagunto-Burgos, KM 60'5, 12420",4,9,29
CS-205-F,CASTELLON,Bejís,CATALINA BLAT MARIN,"Carrer de Carretera Estacion, 53, 12430",4,9,29
CS-228-F,CASTELLON,Benafer,EVA MARIA INIESTA MARQUEZ,"Carrer de Hermanos Diaz, S/N, 12449",4,9,29
CS-264-F,CASTELLON,Benafigos,BLANCA JOSEFA CARCELEN OLIVER,"PLAZA MAYOR, 22, 12134",2,1,11
CS-15-F,CASTELLON,Benassal,ROSA ROIG VIVES,"Carrer de Valencia, 4, 12160",2,2,9
CS-163-F,CASTELLON,Benicarló,MIRIAM BORILLO SULLAN,"Carrer de DE MOSSEN LAJUNTA, 37, 12580",1,2,5
CS-16-F,CASTELLON,Benicarló,JORGE CID FOIX,"Carrer de De Sant Joan, 33, 12580",1,2,5
CS-17-F,CASTELLON,Benicarló,"FRANCISCO SANTOS FEBRER, BLANCA SANTOS BADENES","Carrer de Major, 1, 12580",1,2,5
CS-184-F,CASTELLON,Benicarló,MARIA TERESA FEBRER DOMINGO,"Avinguda de De Jacinto Benavente, 5, 12580",1,2,5
CS-18-F,CASTELLON,Benicarló,GEMMA SANTOS BADENES,"Carrer de De Pius XII, 23, 12580",1,2,5
CS-19-F,CASTELLON,Benicarló,AMPARO CARCELLER GARCIA,"Avinguda de YECLA, 16, 12580",1,2,5
CS-295-F,CASTELLON,Benicarló,JOSE LUIS MESEGUER ARBIOL,"Carrer de D'Hernan Cortes, 45, 12580",1,2,5
CS-302-F,CASTELLON,Benicarló,PILAR SAN FELIU GILABERT,"Avinguda de Del Papa Luna, 18, 12580",1,2,5
CS-306-F,CASTELLON,Benicarló,PABLO SASTRE CHANAS,"Avinguda de De Catalunya, 31, 12580",1,2,5
CS-313-F,CASTELLON,Benicarló,ALEJANDRO HERNANDEZ PONS,"Avinguda de De Mendez NuÃ±ez, 47, 12580",1,2,5
CS-148-F,CASTELLON,Benicàssim / Benicasim,MARIA LUZ GUIMERA SALOM,"Avinguda de FERRANDIS SALVADOR, 92, 12560",2,5,21
CS-179-F,CASTELLON,Benicàssim / Benicasim,"PABLO VERNIA BADENES, MARIA TERESA MARCO BADENES","Avinguda de Ferrandis Salvador, 174, 12560",2,5,21
CS-20-F,CASTELLON,Benicàssim / Benicasim,ALFREDO GARCIA BELTRAN,"Carrer de Sant Tomas, 94, 12560",2,5,21
CS-263-F,CASTELLON,Benicàssim / Benicasim,IRENE EDO GUIMERA,"Avinguda de Barcelona, 87, 12560",2,5,21
CS-268-F,CASTELLON,Benicàssim / Benicasim,ROSARIO MARIA SANCHO ROVIRA,"Carrer de Estatut, 43, 12560",2,5,21
CS-271-F,CASTELLON,Benicàssim / Benicasim,"AMPARO SAURA PERIS, ANDRES BALLESTER REMOLAR","Carrer de Torre Sant Vicente, 8, 12560",2,5,21
CS-274-F,CASTELLON,Benicàssim / Benicasim,ANA AMOROS GRAU,"Carrer de Sant Tomas, 18, 12560",2,5,21
CS-275-F,CASTELLON,Benicàssim / Benicasim,MANUEL A. MARTI CASTELL,"Carrer de Il.Lustracio (la), 4, 12560",2,5,21
CS-21-F,CASTELLON,Benlloc,ROSA ANA BENITO TIRADO,"Carrer de Del Adjutori, 29, 12181",2,6,12
CS-14-F,CASTELLON,Betxí,INMACULADA MARCO MORALES,"Carrer de Trinitat (de la), 40, 12549",3,2,17
CS-200-F,CASTELLON,Betxí,"MARIA AMPARO BALAGUER BLASCO, ESTHER BALAGUER BLASCO","Partida de San Antonio, 22, 12549",3,2,17
CS-122-F,CASTELLON,Borriana/Burriana,BEGOÑA MEDINA BADENES,"Carrer de Finello, del, 15, 12530",3,3,23
CS-133-F,CASTELLON,Borriana/Burriana,"JAVIER MUÑOZ MELCHOR, LUCIA MUÑOZ RIOS","Avinguda de Cami dÂ´Onda, 41, 12530",3,3,23
CS-161-F,CASTELLON,Borriana/Burriana,CONSUELO DOMENECH FONT,"MAESTRAZGO, S/N, 12530",3,3,23
CS-224-F,CASTELLON,Borriana/Burriana,JOSE MARIA ALES ESTRELLA,"Avinguda de MEDITERRANEO, 30, 12530",3,3,23
CS-23-F,CASTELLON,Borriana/Burriana,MARIA ANGELES GASCO MUSOLES,"PLAZA DE LES MONTGES, 12, 12530",3,3,23
CS-24-F,CASTELLON,Borriana/Burriana,JOSE ALFONSO PEIRATS SANTA AGUEDA,"Carrer de Tanda, la, 22, 12530",3,3,23
CS-25-F,CASTELLON,Borriana/Burriana,"JESUS MARIANO LLORIS CARSI, CONSUELO GONZALEZ MARTINEZ","Carrer de Barranquet, el, 25, 12530",3,3,23
CS-26-F,CASTELLON,Borriana/Burriana,"INMACULADA CONCEPCION FUSTER GRALLA, JOSE EMILIANO TERRADEZ SERRANO","Carrer de Sant Vicent, 6, 12530",3,3,23
CS-27-F,CASTELLON,Borriana/Burriana,"VICENTE JUAN CASTILLO ALMELA, MARIA ISABEL ALMELA ESTEVE, LUCIA CASTILLO ALMELA","Carrer de Raval, el, 36, 12530",3,3,23
CS-28-F,CASTELLON,Borriana/Burriana,"MONSERRAT VERNIA SABATER, PEDRO VERNIA SABATER, ISABEL VERNIA SABATER","Carrer de PROGRES, 17, 12530",3,3,23
CS-309-F,CASTELLON,Borriana/Burriana,JOSE EMILIANO TERRADEZ NAVARRO,"Carrer de Federico Garcia Lorca, 19, 12530",3,3,23
CS-319-F,CASTELLON,Borriana/Burriana,BEATRIZ BELTRAN MARTINAVARRO,"Avinguda de Llombai, 1, 12530",3,3,23
CS-22-F,CASTELLON,Borriol,CONCEPCION LATASA BARROS,"Avinguda de Zaragoza, 49-51, 12190",2,7,20
CS-318-F,CASTELLON,Borriol,ÁNGEL GARCÍA GUTIERREZ,"Avinguda de Zaragoza, 140, 12190",2,7,20
CS-240-F,CASTELLON,Cabanes,SONIA Mª PALACIOS RIBES,"Carrer de Poncio Torrellas, 6, 12180",2,14,12
CS-29-F,CASTELLON,Cabanes,JOSEFA GILABERT TOMAS-RIVEROLA,"Carrer de Sant Vicent, 41, 12180",2,14,12
CS-30-F,CASTELLON,Càlig,MERCEDES BENGOCHEA PRIETO,"Carrer de De Sant Josep, 16, 12589",1,2,5
CS-31-F,CASTELLON,Canet lo Roig,MARIA ROSA FARRES REDONS,"Carrer de Falco i Blanco, 13, 12350",1,6,3
CS-245-F,CASTELLON,Castellfort,Mª DOLORES LOPEZ PRATS,"Carrer de Heroina, 2, 12159",2,15,10
CS-175-F,CASTELLON,Castellnovo,VICENTE MIGUEL MARTINEZ ARNAU,"Carrer de IGLESIA, 5, 12413",4,8,28
CS-119-F,CASTELLON,Castelló de la Plana,MARIA LLOPIS RAMBLA,"Carrer de Sarratella, 1, 12005",2,11,20
CS-120-F,CASTELLON,Castelló de la Plana,"Mª CARMEN NEBOT MARTINEZ, JAVIER NEBOT MARTINEZ","Carrer de Campoamor, 4, 12001",2,11,20
CS-123-F,CASTELLON,Castelló de la Plana,JESUS VILLANUEVA GODES,"Carrer de Manuel Segarra Ribes, 4, 12005",2,11,20
CS-126-F,CASTELLON,Castelló de la Plana,Mª DEL CARMEN CUBEDO GIL,"Carrer de Dean Marti, 42, 12004",2,9,20
CS-127-F,CASTELLON,Castelló de la Plana,MERCEDES ALMELA ESTEVE,"Carrer de SAN PEDRO, 35, 12100",2,12,20
CS-132-F,CASTELLON,Castelló de la Plana,ISABEL ROCA FABREGAT,"Avinguda de DEL PUERTO, 14, 12100",2,12,20
CS-134-F,CASTELLON,Castelló de la Plana,"ELENA GUMBAU SIMARRO, ROSA ELVIRA SIMARRO HERNANDEZ","Carrer de Bartolome Reus, 50, 12002",2,11,20
CS-137-F,CASTELLON,Castelló de la Plana,ESTHER ALONSO CLIMENT,"Carrer de Tenerias, 37, 12003",2,10,20
CS-138-F,CASTELLON,Castelló de la Plana,"CARLOS GARRIDO CARDAMA, PILAR GARRIDO CARDAMA","Carrer de Useras, 23, 12006",2,8,20
CS-139-F,CASTELLON,Castelló de la Plana,INMACULADA MARTINEZ GOMEZ,"PLAZA DolÃ§ainers de Tales, 2, 12004",2,7,20
CS-141-F,CASTELLON,Castelló de la Plana,JUAN TOMAS PORTOLES MONTAÑES,"Avinguda de Doctor Clara, 36, 12002",2,9,20
CS-142-F,CASTELLON,Castelló de la Plana,"FRANCISCO DELGADO CORREA, CARLOS DELGADO CORREA","Carrer de Camino San Jose, 2, 12005",2,11,20
CS-143-F,CASTELLON,Castelló de la Plana,MARIA JESUS BAGAN SANZ,"Carrer de Sequiol, 2, 12005",2,11,20
CS-144-F,CASTELLON,Castelló de la Plana,MARIA MONFORT VALLS,"Avinguda de Cardenal Costa, 25, 12004",2,8,20
CS-147-F,CASTELLON,Castelló de la Plana,GUILLERMINA MATUTANO FERNANDEZ,"Carrer de Churruca, 14, 12100",2,12,20
CS-149-F,CASTELLON,Castelló de la Plana,FERNANDO RIOS RUIZ,"Avinguda de Almazora, 1, 12005",2,11,20
CS-150-F,CASTELLON,Castelló de la Plana,MARIO MOLINA MUÑOZ,"Carrer de Cronista Revest, 15, 12005",2,11,20
CS-154-F,CASTELLON,Castelló de la Plana,ENRIQUE MONERRIS GASCO,"Carrer de Benicarlo, 25, 12003",2,10,20
CS-155-F,CASTELLON,Castelló de la Plana,MARIA PILAR BADENES FRANCH,"Avinguda de Tombatossals, 48, 12004",2,9,20
CS-159-F,CASTELLON,Castelló de la Plana,JOSE LUIS ESCRIG ORENGA,"Avinguda de DIPUTACION, 19, 12004",2,7,20
CS-165-F,CASTELLON,Castelló de la Plana,SERGIO MARCO PEIRO,"Avinguda de Alcora, 9, 12006",2,9,20
CS-167-F,CASTELLON,Castelló de la Plana,"MANUEL SANCHIS RODRIGUEZ, Mª SOLEDAD SANCHIS RODRIGUEZ, MANUEL FRANCISCO SANCHIS GUINOT","Avinguda de LIDON, 47, 12003",2,10,20
CS-168-F,CASTELLON,Castelló de la Plana,"JUAN M. DOMINGO SANMARTIN, RAQUEL DOMINGO COLINO","Carrer de Juan Ramon Jimenez, 51, 12006",2,11,20
CS-169-F,CASTELLON,Castelló de la Plana,ENCARNACIÓN ORTIZ MARTÍ,"Carrer de Honori Garcia i Garcia, 24, 12006",2,0,20
CS-170-F,CASTELLON,Castelló de la Plana,MªPAZ ARNAU FERRAGUT,"Carrer de Maestro Arrieta, 43, 12006",2,11,20
CS-171-F,CASTELLON,Castelló de la Plana,"LIDON RAMOS ROVIRA, VICENTE BARREDA BARREDA","Avinguda de Almazora, 58, 12005",2,11,20
CS-172-F,CASTELLON,Castelló de la Plana,FEDERICO PABLO DE FRANCIA GUTIERREZ,"GRANGEL, S/N, 12005",2,4,20
CS-180-F,CASTELLON,Castelló de la Plana,"Mª JOSE ROCA SAURA, JOSEFA MARIA SAURA FELIS","PLAZA DONOSO CORTES, 5, 12004",2,7,20
CS-185-F,CASTELLON,Castelló de la Plana,ASUNCION VICENTE VALLS,"Avinguda de DE VALENCIA, 108, 12006",2,9,20
CS-186-F,CASTELLON,Castelló de la Plana,ROSA MARIA TENA MARQUES,"Carrer de Madre Vedruna, 16, 12005",2,11,20
CS-187-F,CASTELLON,Castelló de la Plana,MARIA TERESA MONTAÑES PALLARES,"Avinguda de Hermanos Bou, 57, 12003",2,10,20
CS-216-F,CASTELLON,Castelló de la Plana,"SUSANA BELTRAN ROCA, ANDRES BENET BELTRAN","Carrer de Gobernador, 93, 12003",2,10,20
CS-229-F,CASTELLON,Castelló de la Plana,"MARIA PRATS TOLOS, MARIA BARBERA PRATS, INES BARBERA PRATS","Carretera de Ribesalbes, 186, 12006",2,8,20
CS-246-F,CASTELLON,Castelló de la Plana,MANUEL ANSUATEGUI ROCA,"Avinguda de Ferrandis Salvador, 58, 12100",2,12,20
CS-276-F,CASTELLON,Castelló de la Plana,MARISA MONFORT ALEIXANDRE,"GRUP Rafalafena, 2, 12003",2,10,20
CS-32-F,CASTELLON,Castelló de la Plana,"MARIA CARMEN GINER GARCIA, JAIME ALCALA GINER","Carrer de Maria Rosa Molas, 21, 12004",2,7,20
CS-33-F,CASTELLON,Castelló de la Plana,MIGUEL APARICI SIMON,"Carrer de Republica Argentina, 47, 12006",2,11,20
CS-34-F,CASTELLON,Castelló de la Plana,Mª ASUNCION LATASA BARROS,"Carrer de Gobernador, 17, 12003",2,10,20
CS-35-F,CASTELLON,Castelló de la Plana,MARIA DOLORES MONZONIS ALCON,"Avinguda de Gran Via Tarrega Monteblanco, 17, 12006",2,9,20
CS-36-F,CASTELLON,Castelló de la Plana,"MARIA CRISTINA SOLER DOMENECH, JUAN VICENTE GILABERT MOLES","PLAZA Juan XXIII, 5, 12004",2,7,20
CS-37-F,CASTELLON,Castelló de la Plana,"MARIA PILAR BALLESTER FELIU, BLANCA BADENES BALLESTER","Carrer de San Felix, 75, 12004",2,7,20
CS-38-F,CASTELLON,Castelló de la Plana,"LUIS FRANCISCO PEREZ SOLER, MARIA ANGELES SOLER TORT","Avinguda de Mar, del, 12, 12003",2,13,20
CS-39-F,CASTELLON,Castelló de la Plana,FELIX BALTANÁS LATASA,"Carrer de Ronda Mijares, 77, 12002",2,9,20
CS-40-F,CASTELLON,Castelló de la Plana,VICENTE CALDUCH RODRIGUEZ,"Carrer de Enmedio, 13, 12001",2,9,20
CS-41-F,CASTELLON,Castelló de la Plana,"JESUS CALDERON AMIGO, ISABEL CALDERON AMIGO","Carrer de Colon, 37, 12001",2,9,20
CS-42-F,CASTELLON,Castelló de la Plana,MARIA TERESA GUINOT CORELL,"Carrer de GRAVINA, 25, 12100",2,12,20
CS-43-F,CASTELLON,Castelló de la Plana,CRISTINA PERIS GRAU,"Avinguda de REY DON JAIME, 54, 12001",2,10,20
CS-44-F,CASTELLON,Castelló de la Plana,ANA ARNAU MECHO,"Avinguda de Casalduch, 19, 12005",2,11,20
CS-45-F,CASTELLON,Castelló de la Plana,JORGE ALEJANDRO FABREGAT FABREGAT,"PLAZA TETUAN, 7, 12001",2,9,20
CS-46-F,CASTELLON,Castelló de la Plana,Mª LUISA CALDERON AMIGO,"Avinguda de CHATELLERAUT, 7, 12005",2,11,20
CS-47-F,CASTELLON,Castelló de la Plana,FERNANDO MATUTANO MOLINA,"Carrer de Navarra, 37, 12002",2,9,20
CS-48-F,CASTELLON,Castelló de la Plana,"JOSÉ PASCUAL FERRER HERNANDEZ, JOSE PASCUAL FERRER SANZ","PLAZA Paz, de la, 9, 12001",2,10,20
CS-49-F,CASTELLON,Castelló de la Plana,Mª TERESA RIPOLLES PRIOR,"PASEO Buenavista, 4, 12100",2,12,20
CS-50-F,CASTELLON,Castelló de la Plana,AMPARO GRAS LLOPIS,"Avinguda de DR. CLARA, 5, 12002",2,9,20
CS-51-F,CASTELLON,Castelló de la Plana,"ROSA TIRADO FABREGAT, ENRIQUE BENGOCHEA VALLET","Carrer de Ronda Magdalena, 51, 12004",2,7,20
CS-52-F,CASTELLON,Castelló de la Plana,ARTURO ESTEVE GONZALEZ,"Avinguda de Virgen de Lidon, 12, 12003",2,10,20
CS-53-F,CASTELLON,Castelló de la Plana,"JUAN BAUTISTA ROS ADELANTADO, MARIA AMPARO ROS ADELANTADO","Carrer de Columbretes, 18, 12003",2,10,20
CS-54-F,CASTELLON,Castelló de la Plana,ENCARNACIÓN CASTILLO GARCIA,"Avinguda de Perez Galdos, 9, 12002",2,9,20
CS-55-F,CASTELLON,Castelló de la Plana,"ANA MULET NICOLAU, LUIS MULET PASCUAL","Carrer de Segorbe, 57, 12004",2,7,20
CS-56-F,CASTELLON,Castelló de la Plana,MARIA GRACIA ARAGONES LLOP,"Carrer de CataluÃ±a, 21, 12004",2,9,20
CS-57-F,CASTELLON,Castelló de la Plana,JUAN C. PAVIA GARCIA DE LEONARDO,"PLAZA Huerto Sogueros, 6, 12001",2,9,20
CS-58-F,CASTELLON,Castelló de la Plana,JAUME ANDREU BELTRAN HERNANDEZ,"Carrer de Enmedio, 16, 12001",2,9,20
CS-59-F,CASTELLON,Castelló de la Plana,FERNANDA GUIRAL TELLADO,"Carrer de Trinidad, 115, 12002",2,11,20
CS-60-F,CASTELLON,Castelló de la Plana,VICTOR MARTIN BAGANT,"Carrer de Asensi, 22, 12002",2,11,20
CS-61-F,CASTELLON,Castelló de la Plana,LAIA MENEZO DOLZ,"Avinguda de Rey Don Jaime, 45, 12001",2,9,20
CS-62-F,CASTELLON,Castelló de la Plana,"JOSE SALAZAR ALCALDE, Mª JOSE SALAZAR MOYA","PLAZA Sierra de Gredos, 2, 12006",2,11,20
CS-63-F,CASTELLON,Castelló de la Plana,PAULA LAVALL CARRIÓ,"PLAZA Libertad, 9, 12006",2,11,20
CS-64-F,CASTELLON,Castelló de la Plana,"JUAN BAUTISTA SEGARRA SEGARRA, CRISTINA SEGARRA BANDRES, LEYRE SEGARRA BANDRES","Carrer de Mayor, 37, 12001",2,9,20
CS-65-F,CASTELLON,Castelló de la Plana,FRANCISCO CARCELLER MARTINEZ,"Avinguda de Gran Via Tarrega Monteblanco, 75, 12006",2,9,20
CS-66-F,CASTELLON,Castelló de la Plana,INMACULADA RIERA GUASP,"Carrer de Mayor, 67, 12001",2,9,20
CS-67-F,CASTELLON,Castelló de la Plana,MARTINA BARBERÁ DOMENECH,"Carrer de San Felix, 9, 12004",2,7,20
